CodigoRadioCensal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Total
820844412,103,94,50,45,14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,312
820844413,99,88,47,37,16,4,0,1,0,0,0,0,0,0,0,0,0,0,0,292
820844414,68,83,51,42,19,7,5,1,1,0,0,0,0,0,0,0,0,0,0,277
820844415,69,88,78,68,37,12,5,4,0,0,0,0,0,0,0,0,0,0,0,361
820844416,90,89,71,51,30,2,2,1,2,1,0,0,0,0,0,0,0,0,0,339
820844417,82,84,71,49,16,7,1,2,1,0,0,0,0,0,0,0,0,0,0,313
820844418,63,95,55,64,23,1,3,0,0,0,0,0,0,0,0,0,0,0,0,304
820844419,38,48,23,25,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,149
820844420,42,58,56,54,44,8,4,1,2,1,0,0,0,0,0,0,0,0,0,270
820844501,68,91,57,67,37,7,4,2,0,0,0,0,0,0,0,0,0,0,0,333
820844502,43,65,39,29,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,190
820844503,42,56,46,41,12,4,1,0,1,0,0,0,0,0,0,0,0,0,0,203
820844504,89,94,58,48,25,8,1,0,0,0,0,0,0,0,0,0,0,0,0,323
820844505,67,68,46,35,14,5,1,0,1,0,0,0,0,0,0,0,0,0,0,237
820844506,58,47,39,28,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,191
820844507,96,82,67,63,28,5,5,4,0,0,1,0,0,0,0,0,0,0,0,351
820844508,54,90,45,43,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,247
820844509,44,46,37,33,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,180
820844510,70,86,61,56,19,6,1,2,0,0,0,0,0,0,0,0,0,0,0,301
820844511,61,44,35,32,12,5,1,1,0,0,0,0,0,0,0,0,0,0,0,191
820844512,87,91,67,64,29,8,1,0,0,0,0,0,0,0,0,0,0,0,0,347
820844513,29,20,19,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,80
820844514,40,45,30,37,15,4,2,0,0,0,1,0,0,0,0,0,0,0,0,174
820844515,76,68,61,66,23,5,2,1,0,0,0,0,0,0,0,0,0,0,0,302
820844516,32,34,38,52,50,11,9,1,3,0,0,0,0,0,0,0,0,0,0,230
820844517,81,68,66,37,28,9,5,0,0,1,0,0,0,0,0,0,0,0,0,295
820844518,41,53,40,43,15,1,1,2,0,0,0,0,0,0,0,0,0,0,0,196
820844519,37,37,30,43,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,168
820844520,66,93,56,50,35,5,1,0,1,0,0,0,0,0,0,0,0,0,0,307
820844521,65,71,45,33,26,8,1,1,0,0,0,0,0,1,0,0,0,0,0,251
820844522,70,82,60,47,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,285
820844523,49,57,43,29,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,189
820844524,91,83,59,67,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,328
820844525,44,60,35,32,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,192
820844526,49,57,33,32,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,183
820844527,69,62,32,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
820844528,37,48,45,30,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,182
820844529,36,47,46,53,44,8,5,4,1,0,0,1,0,0,0,0,0,0,0,245
820844530,58,42,53,28,17,7,4,1,0,0,0,0,0,0,0,0,0,0,0,210
820844531,45,40,31,33,10,6,1,0,1,0,0,0,0,0,0,0,0,0,0,167
820844532,66,50,35,32,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,193
820844601,83,88,75,55,30,7,3,1,0,0,1,0,0,0,0,0,0,0,0,343
820844602,107,88,56,57,17,1,1,0,0,1,0,0,0,0,0,0,0,0,0,328
820844603,84,87,66,51,13,5,1,1,0,0,0,0,0,0,0,0,0,0,0,308
820844604,74,109,64,57,21,7,1,1,0,0,0,0,0,0,0,0,0,0,0,334
820844605,29,41,40,31,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155
820844606,87,106,86,74,37,8,1,1,0,0,0,0,0,0,0,0,0,0,0,400
820844607,49,59,39,29,19,5,4,1,0,0,0,0,0,1,0,0,0,0,0,206
820844608,80,95,74,54,20,10,3,1,0,0,0,0,0,0,0,0,0,0,0,337
820844609,45,52,53,48,38,3,7,2,3,2,0,0,0,0,0,0,0,0,0,253
820844610,81,70,80,68,39,12,1,2,0,1,0,0,0,0,0,0,0,0,0,354
820844611,45,51,56,37,49,6,4,0,2,1,1,0,1,0,0,0,0,0,0,253
820844612,76,76,83,80,57,17,9,6,3,0,0,2,0,0,0,0,0,0,0,409
820844613,50,87,83,63,56,11,5,3,1,0,0,0,1,0,1,0,0,0,0,361
820844614,45,59,53,66,32,17,3,0,2,0,0,0,0,0,0,0,0,0,0,277
820844615,45,69,60,53,61,9,1,0,2,3,0,0,0,0,0,0,0,0,0,303
820844616,80,78,52,51,19,5,0,1,1,0,0,0,0,0,0,0,0,0,0,287
820844617,36,38,33,44,41,9,2,5,2,0,0,0,0,0,0,0,0,0,0,210
820844618,20,33,50,40,31,7,5,0,1,1,0,0,0,0,0,0,0,0,0,188
820844619,39,63,47,48,36,15,10,3,1,0,0,0,0,0,0,0,0,0,0,262
820844620,46,50,61,34,27,9,3,3,0,0,0,0,0,0,0,0,0,0,0,233
820844621,51,54,50,34,25,5,2,1,1,1,0,0,0,0,0,0,0,0,0,224
820844701,32,41,67,50,41,12,2,0,1,1,0,0,0,0,0,0,0,0,0,247
820844702,60,80,74,67,32,9,7,2,0,0,0,1,0,0,0,0,0,0,0,332
820844703,29,34,32,41,30,15,7,0,1,0,0,0,0,0,0,0,0,0,0,189
820844704,61,45,55,54,33,7,4,5,0,0,2,0,0,0,1,0,0,0,0,267
820844705,37,74,74,45,34,8,6,1,1,0,0,0,0,0,0,0,0,0,0,280
820844706,39,57,35,28,19,5,2,0,0,0,0,0,0,0,0,0,0,0,0,185
820844707,63,50,52,51,20,4,2,3,0,0,0,0,0,0,0,0,0,0,0,245
820844708,76,87,65,75,32,4,4,2,1,1,1,0,0,0,0,0,0,0,0,348
820844709,56,56,40,31,18,9,3,0,0,0,0,0,0,0,0,0,0,0,0,213
820844710,26,48,50,50,34,14,5,4,1,0,0,0,0,0,0,0,0,0,0,232
820844711,46,64,36,50,23,4,2,0,0,0,0,0,0,0,0,0,0,0,0,225
820844712,46,56,54,59,51,13,11,4,3,2,0,0,0,0,0,0,0,0,0,299
820844713,65,76,45,65,41,7,6,1,0,1,0,0,0,0,0,0,0,0,0,307
820844714,48,80,84,91,60,21,11,4,2,1,0,1,0,0,0,0,0,0,0,403
820844715,54,58,62,48,33,9,1,2,1,0,0,0,0,0,0,0,0,0,0,268
820844716,40,69,74,102,74,11,7,3,1,0,0,0,0,0,0,0,0,0,0,381
820844717,34,34,38,45,25,9,4,0,1,0,1,0,0,0,0,0,0,0,0,191
820844718,65,78,58,47,64,16,4,4,2,1,0,0,1,0,0,0,0,0,0,340
820844719,80,63,101,79,62,15,5,3,2,0,0,0,0,0,0,0,0,0,0,410
820844720,66,48,31,45,32,9,2,1,2,1,0,1,0,0,0,0,0,0,0,238
820844721,61,77,73,71,61,8,14,1,1,0,0,0,0,0,0,0,0,0,0,367
820844722,42,54,60,44,28,6,4,2,1,0,0,0,0,0,0,0,0,0,0,241
820844723,38,47,33,30,23,4,3,2,0,0,0,0,0,0,0,0,0,0,0,180
820844724,41,56,42,37,30,9,2,4,1,1,0,0,0,0,0,0,0,0,0,223
820844725,27,50,33,40,39,13,5,3,2,0,2,0,0,0,0,0,0,0,0,214
820844726,76,61,68,62,49,11,4,4,1,0,0,0,1,0,0,0,0,0,0,337
820844727,24,41,46,65,36,12,6,0,0,0,0,0,0,0,0,0,0,0,0,230
820844728,26,28,33,44,45,12,7,1,2,0,1,1,0,0,0,0,0,0,0,200
820844729,56,54,61,67,64,7,8,0,2,0,0,0,0,0,0,0,0,0,0,319
820844730,64,66,68,61,42,12,1,2,0,0,0,0,0,0,0,0,0,0,0,316
820844801,61,79,56,48,35,11,3,0,0,1,0,0,0,0,0,0,0,0,0,294
820844802,101,87,73,69,34,11,5,1,2,0,0,0,0,0,0,0,0,0,0,383
820844803,71,88,58,67,20,5,3,2,1,0,0,0,0,0,0,0,0,0,0,315
820844804,55,55,67,61,30,14,4,1,2,0,1,0,0,0,0,0,0,0,0,290
820844805,27,53,49,55,25,3,0,1,0,0,0,0,0,0,0,0,0,0,0,213
820844806,31,40,35,32,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,164
820844807,53,58,104,80,76,30,6,4,1,1,1,0,0,0,0,0,0,0,0,414
820844808,44,56,61,52,49,9,4,3,2,2,0,0,0,0,0,0,0,0,0,282
820844809,42,48,52,43,20,6,2,1,0,0,0,0,0,0,0,1,0,0,0,215
820844810,69,102,67,59,36,9,3,1,1,1,0,1,0,0,0,0,0,0,0,349
820844811,60,72,43,46,26,8,4,1,0,0,0,0,0,0,0,0,0,0,0,260
820844812,78,101,67,82,21,13,3,0,0,0,0,0,0,0,0,0,0,0,0,365
820844813,67,26,36,35,30,9,3,0,0,1,0,0,0,0,0,0,0,0,0,207
820844814,34,71,89,77,59,10,8,1,0,1,0,0,0,0,0,0,0,0,0,350
820844815,63,68,62,60,43,12,7,4,2,0,0,0,0,0,0,0,0,0,0,321
820844816,108,105,106,102,37,12,1,3,0,1,0,1,0,0,0,0,0,0,0,476
820844817,44,62,57,71,34,6,2,0,0,0,0,0,0,0,0,0,0,0,0,276
820844818,37,59,45,52,41,7,6,3,0,0,0,1,0,0,0,0,0,0,0,251
820844819,46,70,63,57,48,9,2,2,4,1,0,0,0,0,0,0,0,0,0,302
820844820,34,63,78,68,66,11,4,2,0,2,0,0,1,0,0,0,0,0,0,329
820844821,40,44,47,65,32,7,4,0,1,0,0,0,0,0,0,0,0,0,0,240
820844822,41,45,64,51,39,1,6,2,0,0,0,0,0,0,0,0,0,0,0,249
820844823,27,38,39,25,20,4,4,0,0,0,0,0,0,0,0,0,0,0,0,157
820844824,31,49,69,77,71,9,1,1,1,1,0,0,0,0,0,0,0,0,0,310
820844825,49,59,67,56,46,8,4,3,2,1,0,0,1,0,0,0,0,0,0,296
820844826,60,88,79,69,49,11,4,5,0,0,0,0,0,0,0,0,0,0,0,365
820844827,24,45,32,36,34,3,1,0,1,0,0,0,0,0,0,0,0,0,0,176
820844828,8,9,9,10,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,45
820844829,33,57,58,57,66,14,7,3,0,0,0,0,0,0,0,0,0,0,0,295
820844830,48,47,54,48,33,17,3,3,0,0,0,0,0,0,0,0,0,0,0,253
820844831,70,57,61,71,43,6,3,1,0,1,0,0,0,0,0,0,0,0,0,313
820844832,48,66,74,63,46,8,5,4,2,0,0,0,0,0,0,0,0,0,0,316
820844833,30,48,61,42,32,6,1,0,1,0,0,0,0,0,0,0,0,0,0,221
820844834,36,80,57,42,25,10,1,0,0,1,0,0,0,0,0,0,0,0,0,252
820844835,28,55,53,68,39,7,3,1,0,0,1,1,0,0,0,0,0,0,0,256
820844901,30,23,35,31,13,3,0,2,2,0,0,0,1,0,0,0,0,0,0,140
820844902,52,49,78,42,48,11,8,1,2,0,0,0,0,0,0,0,0,0,0,291
820844903,35,58,54,50,51,11,7,1,1,0,0,0,0,0,0,1,0,0,0,269
820844904,67,78,59,62,45,7,6,1,1,1,0,0,0,0,0,0,0,0,0,327
820844905,68,56,81,69,52,20,3,3,3,0,0,1,0,0,0,0,0,0,0,356
820844906,49,84,65,82,47,13,2,4,2,2,0,0,0,0,0,0,0,0,0,350
820844907,30,38,40,34,30,8,1,2,2,1,0,0,0,0,0,0,0,0,0,186
820844908,23,20,40,29,29,9,2,1,1,1,0,0,0,0,0,0,0,0,0,155
820844909,72,95,68,77,48,7,2,1,1,0,0,1,1,0,0,0,0,0,0,373
820844910,47,71,85,84,78,23,6,1,4,0,1,0,0,0,0,0,0,0,0,400
820844911,59,51,55,57,74,14,4,3,2,2,1,0,0,0,0,0,0,0,0,322
820844912,39,63,73,77,72,20,8,6,2,0,2,0,0,0,0,0,0,0,0,362
820844913,34,81,54,43,32,8,1,0,0,0,0,0,0,0,0,0,0,0,0,253
820844914,101,57,44,49,42,8,4,2,1,1,1,0,0,0,0,0,0,0,0,310
820844915,27,40,47,50,40,6,3,1,2,0,0,0,0,0,0,0,0,0,0,216
820844916,44,46,57,56,38,5,1,4,1,0,0,0,0,0,0,0,0,0,0,252
820844917,10,27,28,29,36,8,4,3,0,1,0,0,0,0,0,0,0,0,0,146
820844918,5,12,6,11,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,54
820844919,64,53,46,44,26,4,1,0,0,0,0,0,0,0,0,0,0,0,0,238
820844920,52,50,69,48,41,10,2,1,2,0,0,0,0,0,0,0,0,0,0,275
820844921,46,42,79,84,79,16,10,6,1,1,1,0,0,0,0,0,0,0,0,365
820844922,42,64,74,62,61,10,5,2,1,0,0,0,0,0,0,0,0,0,0,321
820844923,32,57,30,41,35,6,3,3,1,1,0,0,0,0,0,0,0,0,0,209
820844924,58,73,54,52,33,7,4,7,2,0,0,0,0,0,0,0,0,0,0,290
820844925,38,57,59,40,34,8,3,0,1,0,0,0,2,0,0,0,0,0,0,242
820844926,27,30,44,49,95,25,8,5,12,5,2,0,0,0,1,0,0,0,0,303
820844927,35,54,71,73,49,12,6,6,1,1,0,0,0,0,0,0,0,0,0,308
820845001,42,52,36,37,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0,184
820845002,41,45,32,31,22,6,4,1,0,0,0,0,0,0,0,0,0,0,0,182
820845003,81,87,62,55,24,7,3,0,0,1,1,1,0,0,0,0,0,0,0,322
820845004,103,129,81,56,29,14,2,1,0,0,0,0,0,1,0,0,0,0,0,416
820845005,50,52,43,37,32,10,0,0,2,0,0,0,0,0,0,0,0,0,0,226
820845006,34,40,42,40,19,4,4,0,0,0,0,0,0,0,0,0,0,0,0,183
820845007,36,54,60,56,31,12,7,1,0,0,0,0,0,0,0,0,0,0,0,257
820845008,47,47,46,33,33,7,5,1,4,0,0,0,0,0,0,0,0,0,0,223
820845009,48,57,42,43,12,5,1,1,0,0,0,0,0,0,0,0,0,0,0,209
820845010,45,68,46,36,13,10,2,0,1,1,0,0,0,0,0,0,0,0,0,222
820845011,72,108,92,64,32,16,1,1,0,0,1,0,0,0,0,0,0,0,0,387
820845012,55,57,51,51,34,9,2,4,1,0,0,0,0,0,0,0,0,0,0,264
820845013,36,61,29,34,12,7,2,1,0,0,0,0,0,0,0,0,0,0,0,182
820845014,44,46,38,43,15,3,1,1,0,0,0,0,0,0,0,0,0,0,0,191
820845015,64,42,45,40,16,6,2,1,3,0,0,0,0,0,0,0,0,0,0,219
820845016,43,50,40,27,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,179
820845017,45,40,44,46,31,5,5,2,0,1,0,0,0,0,0,0,0,0,0,219
820845018,50,46,36,35,19,6,1,3,0,0,0,0,0,0,0,0,0,0,0,196
820845019,50,43,45,24,19,1,3,0,1,0,0,0,0,0,0,1,0,0,0,187
820845020,77,54,38,35,15,5,1,1,0,0,0,0,0,0,0,0,0,0,0,226
820845021,47,57,34,36,12,2,2,0,0,0,0,0,1,0,0,0,0,0,0,191
820845101,66,62,44,40,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,228
820845102,86,90,53,56,25,7,1,1,0,0,0,0,0,0,0,0,0,0,0,319
820845103,76,105,63,54,27,4,4,2,0,0,0,0,1,0,0,0,0,0,0,336
820845104,85,92,65,47,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,314
820845105,81,93,68,43,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,301
820845106,58,50,30,32,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,188
820845107,101,78,59,60,40,9,5,0,2,0,0,0,0,0,0,0,0,0,0,354
820845108,74,49,44,33,14,9,5,1,0,0,1,0,0,0,0,0,0,0,0,230
820845109,62,74,60,37,17,5,3,1,0,0,0,0,0,0,0,0,0,0,0,259
820845110,89,83,59,52,18,5,0,0,1,0,0,0,0,0,0,0,0,0,0,307
820845111,90,84,70,61,26,4,1,3,0,0,0,0,0,0,0,0,0,0,0,339
820845112,78,88,60,40,21,8,1,0,0,0,0,0,0,0,0,0,0,0,0,296
820845113,52,51,52,41,16,7,1,0,1,0,0,0,0,0,0,0,0,0,0,221
820845114,83,67,61,58,39,16,7,4,2,1,0,0,0,0,0,0,0,0,0,338
820845115,52,52,39,28,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,192
820845116,49,59,61,41,27,14,0,1,0,0,1,0,0,0,0,0,0,0,0,253
820845117,66,69,51,57,40,8,5,2,1,1,0,0,0,0,0,0,0,0,0,300
820845201,49,79,56,53,29,9,6,1,0,0,0,0,0,0,0,0,0,0,0,282
820845202,63,77,72,76,39,18,9,1,2,0,1,1,0,0,0,0,0,0,0,359
820845203,37,54,38,35,23,8,2,0,0,1,0,0,0,0,0,0,0,0,0,198
820845204,37,65,65,81,43,7,2,0,0,1,0,0,0,0,0,0,0,0,0,301
820845205,41,44,28,36,43,7,6,3,0,1,0,0,0,0,0,0,0,0,0,209
820845206,24,33,56,48,48,5,5,0,0,0,0,0,0,0,0,0,0,0,0,219
820845207,33,50,54,58,55,9,8,2,0,0,0,0,0,0,0,0,0,0,0,269
820845208,18,40,53,35,30,12,6,1,0,0,0,0,0,0,0,1,0,1,0,197
820845209,62,74,94,78,72,17,11,2,3,1,0,0,0,0,0,0,0,0,0,414
820845210,50,74,42,39,44,8,6,3,1,0,1,0,0,0,0,0,0,0,0,268
820845211,41,62,76,77,61,10,6,5,1,0,0,0,0,0,0,0,0,0,0,339
820845212,45,52,65,65,53,9,5,4,5,0,0,0,0,0,0,0,0,0,0,303
820845213,71,82,76,74,53,16,7,2,1,0,0,0,0,0,0,0,0,0,0,382
820845214,38,28,40,42,29,3,6,2,0,0,0,0,0,0,0,0,0,0,0,188
820845215,51,54,48,39,22,11,3,1,1,2,0,0,0,0,0,0,0,0,0,232
820845216,45,47,39,20,14,6,1,0,1,0,0,1,0,0,0,0,0,0,0,174
820845217,51,57,55,53,41,12,3,2,0,3,0,0,0,0,0,0,0,0,0,277
820845218,22,43,45,53,44,7,5,3,0,1,1,1,0,0,0,2,0,0,0,227
820845219,22,43,43,58,45,9,3,0,0,1,0,0,0,0,0,0,0,0,0,224
820845220,25,38,47,46,39,7,4,2,1,0,1,0,0,1,0,0,0,0,0,211
820845221,34,48,63,54,57,10,5,3,0,0,0,0,0,0,0,0,0,0,0,274
820845222,69,81,88,71,80,11,5,1,1,0,0,0,0,0,0,0,0,0,0,407
820845223,23,37,36,24,13,7,2,0,0,0,0,0,0,0,0,0,0,0,0,142
820845301,106,86,48,43,25,5,2,2,1,0,0,0,0,0,0,0,0,0,0,318
820845302,62,67,38,37,15,5,0,1,0,0,0,0,0,0,0,0,0,0,0,225
820845303,24,41,23,32,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,134
820845304,61,86,78,86,57,14,4,1,0,1,0,0,0,0,0,0,0,0,0,388
820845305,61,47,48,51,37,14,7,5,0,0,0,0,0,0,0,0,0,0,0,270
820845306,96,119,70,74,33,9,3,1,0,0,0,0,0,0,0,0,0,0,0,405
820845307,102,97,92,73,28,5,3,0,0,0,0,0,0,0,0,0,0,0,0,400
820845308,64,86,62,48,30,7,5,0,1,0,0,0,0,0,0,0,0,0,0,303
820845309,69,78,85,79,47,9,9,0,1,0,0,0,1,0,0,0,0,0,0,378
820845310,43,50,39,32,10,2,5,1,0,0,0,0,0,0,0,0,0,0,0,182
820845311,53,55,40,34,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,192
820845312,93,96,63,53,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,326
820845313,56,61,35,47,16,2,1,0,2,0,0,0,0,0,0,0,0,0,0,220
820845314,59,72,39,44,21,8,3,2,0,0,0,0,0,0,0,0,0,0,0,248
820845315,89,85,85,42,22,2,2,2,0,0,0,0,0,0,0,0,0,0,0,329
820845316,52,58,54,42,14,6,5,0,0,0,0,0,0,0,0,0,0,0,0,231
820845317,67,58,50,33,29,1,2,0,0,0,0,0,0,0,0,0,0,0,0,240
820845318,131,178,142,118,57,12,6,3,0,0,0,0,0,0,0,0,0,0,0,647
820845319,88,81,68,53,31,4,1,1,0,0,0,0,0,0,0,0,0,0,0,327
820845320,64,58,37,48,23,2,1,1,1,0,0,0,0,0,0,0,0,0,0,235
820845321,38,52,47,38,15,4,4,1,0,0,0,0,0,0,0,0,0,0,0,199
820845322,20,18,16,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,69
820845323,58,58,70,69,21,8,1,1,1,0,0,0,0,0,0,0,0,0,0,287
820845324,43,39,28,31,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149
820845325,57,68,36,43,17,6,5,0,0,0,0,0,1,0,0,0,0,0,0,233
820845326,34,43,41,29,38,5,1,2,0,0,0,0,1,0,0,0,0,0,0,194
820845327,60,67,57,37,13,1,1,1,1,0,1,0,0,0,0,0,0,0,0,239
820845328,60,56,61,46,32,5,1,3,1,0,0,0,0,0,0,0,0,0,0,265
820845401,35,53,27,24,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,145
820845402,58,73,47,46,21,9,1,1,0,0,0,0,0,0,0,0,0,0,0,256
820845403,49,63,42,37,10,6,3,0,2,1,0,0,0,0,0,0,0,0,0,213
820845404,85,85,74,65,18,7,5,0,1,1,0,0,0,0,0,0,0,0,0,341
820845405,60,51,61,46,30,8,4,1,1,0,0,0,0,0,0,0,0,0,0,262
820845406,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
820845407,65,106,89,87,65,11,2,1,1,0,0,0,0,0,0,0,0,0,0,427
820845408,65,63,61,70,48,9,3,1,1,0,0,0,0,0,0,0,0,0,0,321
820845409,52,50,48,32,21,1,2,1,0,0,1,0,0,0,0,0,0,0,0,208
820845410,43,46,34,22,21,8,5,2,0,0,0,0,0,0,0,0,0,0,0,181
820845411,94,108,77,64,36,11,2,1,0,0,0,0,0,0,0,0,0,0,0,393
820845412,81,99,75,67,24,5,0,1,0,0,1,0,0,0,0,0,0,0,0,353
820845413,62,66,44,24,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,213
