CodigoRadioCensal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Total
820845414,78,100,80,51,34,6,1,1,1,0,0,0,0,0,0,0,0,0,0,352
820845415,90,102,69,62,14,10,0,1,0,0,0,0,0,0,0,0,0,0,0,348
820845416,82,89,57,57,19,8,1,1,0,1,0,0,0,0,0,0,0,0,0,315
820845417,66,70,61,59,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,278
820845418,84,81,83,51,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,332
820845419,36,51,41,28,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,168
820845420,59,54,47,55,33,4,4,1,1,0,0,0,0,0,0,0,0,0,0,258
820845421,26,41,30,26,22,7,5,3,1,0,0,0,0,0,0,0,0,0,0,161
820845501,47,37,30,27,11,2,3,0,0,0,0,0,0,0,0,0,0,0,1,158
820845502,66,105,53,56,34,13,3,1,1,0,1,0,0,0,0,0,0,0,0,333
820845503,92,93,50,61,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,323
820845504,75,87,75,60,28,6,5,1,0,0,0,0,0,0,0,0,0,0,0,337
820845505,91,96,61,53,26,8,2,0,0,0,0,0,0,0,0,0,0,0,0,337
820845506,73,68,52,44,25,6,3,1,0,0,0,0,0,0,0,0,0,0,0,272
820845507,94,103,77,67,56,12,5,1,0,0,0,0,0,0,0,0,0,0,0,415
820845508,67,89,105,74,58,21,12,3,3,1,2,1,1,0,0,0,0,0,0,437
820845509,80,75,63,66,22,6,1,1,0,0,0,0,0,0,0,0,0,0,0,314
820845510,74,81,79,75,46,10,4,2,1,1,0,1,0,0,0,0,0,0,0,374
820845511,80,67,62,45,34,11,3,3,0,0,0,0,0,0,0,0,0,0,0,305
820845512,56,72,64,56,34,17,3,2,3,0,0,0,0,0,0,0,0,0,0,307
820845513,28,55,38,50,43,6,5,1,0,0,0,0,0,0,0,0,0,0,0,226
820845514,36,54,41,42,22,5,3,1,1,0,1,0,0,0,0,0,0,0,0,206
820845515,43,44,54,65,50,13,4,3,3,0,0,2,1,0,0,0,0,0,0,282
820845516,69,75,85,76,64,14,3,4,4,0,1,0,0,0,0,0,0,0,1,396
820845517,55,62,67,59,41,10,4,3,1,0,0,0,0,0,0,0,0,0,0,302
820845518,63,55,77,67,54,13,7,2,2,0,0,0,0,0,0,0,0,0,0,340
820845519,50,57,55,51,43,9,3,1,1,0,0,0,0,0,0,0,0,0,0,270
820845520,45,49,37,39,28,4,2,2,1,0,0,0,0,0,0,0,0,0,0,207
820845521,47,83,55,45,49,8,1,3,2,0,0,0,0,1,1,0,0,0,0,295
820845522,52,50,53,54,33,9,2,1,0,0,0,0,0,0,0,0,0,0,0,254
820845523,61,74,66,43,26,9,4,2,0,1,0,0,0,0,0,0,1,0,0,287
820845524,34,51,32,35,12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,169
820845525,63,76,100,115,81,17,7,1,1,0,0,1,0,0,0,0,0,0,0,462
820845526,42,56,57,57,36,7,5,1,0,0,0,1,0,0,0,0,0,0,0,262
820845527,43,64,70,55,34,12,0,3,2,0,0,0,0,0,0,0,0,0,0,283
820845528,56,60,43,48,24,10,4,1,1,0,0,0,0,0,0,0,0,0,0,247
820845529,30,37,59,53,43,11,1,2,1,0,0,0,0,0,0,0,0,0,0,237
820845530,57,57,55,31,24,6,3,0,0,0,0,0,0,0,0,0,0,0,0,233
820845601,13,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
820845602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
820845603,0,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
820848001,67,60,60,36,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,239
820848002,83,56,47,16,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,212
820848003,87,55,46,27,11,8,1,0,0,1,0,0,0,0,0,0,0,0,0,236
820848004,126,66,23,16,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,243
820848005,73,45,48,39,15,5,4,2,0,0,0,0,0,0,0,0,0,0,0,231
820848006,139,99,36,32,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,323
820848007,151,94,33,25,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,315
820848008,117,63,25,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
820848009,136,74,49,30,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,304
820848010,117,91,44,42,11,2,0,0,2,0,0,0,0,0,0,0,0,0,0,309
820848011,82,52,22,27,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,192
820848012,123,90,55,40,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,328
820848013,112,85,48,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267
820848014,110,76,32,22,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,251
820848015,104,76,46,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
820848016,71,49,24,30,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,181
820848017,121,83,49,32,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,299
820848018,61,45,23,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
820848019,112,105,71,41,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,349
820848020,91,58,34,12,10,1,2,2,0,0,0,0,0,0,0,0,0,0,0,210
820848021,56,40,22,14,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,143
820848022,122,58,18,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207
820848023,94,89,49,31,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,275
820848024,76,79,56,32,9,5,2,0,2,0,0,0,0,0,0,0,0,0,0,261
820848025,121,54,33,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239
820848026,81,72,44,36,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,249
820848027,137,99,62,39,15,4,2,0,0,1,0,0,0,0,0,0,0,0,0,359
820848028,78,83,41,29,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,242
820848029,98,61,37,22,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,228
820848030,117,90,40,23,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,279
820848031,170,77,32,16,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,302
820848032,118,66,46,21,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,264
820848033,74,45,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147
820848034,67,73,42,32,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,237
820848035,154,120,65,41,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,395
820848036,96,83,36,25,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,249
820848037,152,55,19,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232
820848038,102,67,22,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,209
820848039,73,48,39,12,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,177
820848040,217,101,65,28,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,420
820848041,100,79,32,19,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,244
820848042,38,35,36,17,12,5,4,1,0,0,0,0,0,0,0,0,0,0,0,148
820848043,84,53,31,14,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,191
820848044,146,76,29,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,270
820848045,114,86,32,29,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,272
820848101,89,93,66,46,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,316
820848102,80,76,35,34,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,237
820848103,102,90,59,35,13,4,2,0,0,0,0,0,0,0,0,0,0,0,0,305
820848104,104,84,56,42,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,306
820848105,103,72,48,37,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,274
820848106,98,58,28,26,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,214
820848107,145,91,64,40,13,6,0,1,0,1,0,0,0,0,0,0,0,0,0,361
820848108,97,77,60,43,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,297
820848109,102,89,69,43,20,10,2,0,0,0,0,0,0,0,0,0,0,0,0,335
820848110,95,95,65,67,25,7,4,2,1,0,0,0,0,0,0,0,0,0,0,361
820848111,117,71,49,27,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,282
820848112,114,87,57,40,12,4,2,2,0,0,1,0,0,0,0,0,0,0,0,319
820848113,81,81,45,25,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,244
820848114,86,62,54,36,13,4,1,1,0,0,0,0,0,0,0,0,0,0,0,257
820848115,71,47,18,22,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,167
820848116,58,51,45,32,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,194
820848117,91,85,69,58,33,15,7,5,0,1,0,0,0,0,0,0,0,0,0,364
820848118,83,78,79,54,29,12,6,2,1,1,0,0,0,0,0,1,0,0,0,346
820848119,95,88,59,55,39,9,0,1,0,0,0,0,0,0,0,0,0,0,0,346
820848120,107,62,71,40,17,5,0,2,0,0,0,0,0,0,0,0,0,0,0,304
820848121,104,95,55,33,12,2,2,1,0,0,0,0,0,0,0,0,0,0,0,304
820848122,104,49,31,24,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,217
820848123,49,58,54,38,11,12,3,0,0,1,0,0,0,0,0,0,0,0,0,226
820848201,32,33,36,53,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,174
820848202,41,38,37,41,32,7,2,1,0,0,0,0,0,0,0,0,0,0,0,199
820848203,45,51,44,37,28,4,6,1,0,0,0,0,0,0,0,0,0,0,0,216
820848204,48,46,55,45,22,14,4,3,0,0,0,0,0,0,0,0,0,0,0,237
820848205,76,71,65,57,25,5,2,0,2,0,0,0,0,0,0,0,0,0,0,303
820848206,74,99,72,57,31,5,4,2,0,0,0,0,0,0,0,0,0,0,0,344
820848207,79,104,96,75,29,6,5,0,1,0,0,0,0,0,0,0,0,0,0,395
820848208,64,71,78,54,39,19,5,4,0,0,0,1,0,0,2,0,0,0,0,337
820848209,36,43,41,54,48,4,3,0,0,0,0,0,0,0,0,0,0,0,0,229
820848210,48,31,53,52,30,10,2,1,0,0,0,0,0,0,0,0,0,0,0,227
820848211,37,53,36,36,24,4,2,1,3,0,0,0,0,0,0,0,0,0,0,196
820848212,41,58,57,48,53,8,2,1,1,0,2,0,0,0,0,0,0,0,0,271
820848213,52,58,39,60,35,12,6,2,1,1,1,0,0,0,0,0,0,0,0,267
820848214,44,65,45,34,19,3,0,0,1,0,0,0,0,0,0,0,0,0,0,211
820848215,28,44,54,51,40,7,2,0,1,1,1,0,0,0,0,0,0,0,0,229
820848216,58,75,61,51,25,11,1,0,0,0,0,0,0,0,0,0,0,0,0,282
820848217,108,73,64,63,47,13,8,2,1,1,0,0,0,0,0,0,0,0,0,380
820848218,29,49,43,49,14,4,5,3,0,0,0,0,0,0,1,0,0,0,0,197
820848219,41,56,52,58,31,7,2,2,1,1,2,0,0,0,0,0,0,0,0,253
820848220,29,59,51,48,31,5,4,0,2,0,0,0,0,0,0,0,0,0,0,229
820848221,27,35,48,46,31,9,2,4,1,0,0,0,0,0,0,0,0,0,1,204
820848222,25,36,42,41,37,12,1,4,0,1,0,0,0,0,0,0,0,0,0,199
820848223,69,58,54,42,21,5,2,1,1,1,0,0,0,0,0,0,0,0,0,254
820848224,49,56,43,31,25,5,0,0,1,0,0,0,1,0,0,0,0,0,0,211
820848225,29,57,39,64,33,12,3,1,0,0,0,0,0,0,0,0,0,0,0,238
820848226,71,73,59,54,40,6,9,4,3,1,0,0,0,0,0,0,0,0,0,320
820848227,37,65,55,50,56,16,2,2,2,1,0,0,1,0,0,0,0,0,0,287
820848228,31,49,73,69,47,13,0,2,1,0,0,0,0,0,0,0,0,0,0,285
820848229,29,51,42,47,29,10,3,0,0,1,1,0,0,0,0,0,0,0,0,213
820848230,28,37,44,47,17,8,6,1,0,0,0,0,0,0,0,0,0,0,0,188
820848231,47,70,56,42,31,9,3,1,0,0,0,0,0,0,0,0,0,0,0,259
820848232,44,66,69,58,27,8,1,0,2,0,2,0,1,0,0,0,0,0,0,278
820848233,51,63,57,42,13,7,0,2,0,0,0,0,0,0,0,0,0,0,0,235
820848234,36,54,48,53,23,7,2,1,0,0,0,1,0,0,0,0,0,0,0,225
820848235,48,37,37,46,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,191
820848301,111,116,82,58,32,5,1,0,0,1,0,0,0,0,0,0,0,0,0,406
820848302,53,53,35,26,12,4,2,0,0,0,1,0,0,0,0,0,0,0,0,186
820848303,78,84,54,51,22,4,1,0,0,0,0,0,0,0,0,0,0,0,0,294
820848304,52,64,39,31,16,1,3,1,0,0,0,0,0,0,0,0,0,0,0,207
820848305,81,100,52,62,12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,316
820848306,83,77,65,47,19,4,3,0,0,0,0,0,0,0,0,0,0,0,0,298
820848307,88,96,54,55,14,2,3,0,0,0,0,0,0,0,0,0,0,0,0,312
820848308,45,57,38,31,20,8,5,0,0,0,0,0,0,0,0,0,0,0,0,204
820848309,58,73,46,38,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,229
820848310,53,54,53,32,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,205
820848311,82,110,68,58,25,6,2,1,0,0,0,0,0,0,0,0,0,0,0,352
820848312,66,74,51,36,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,241
820848313,70,86,61,57,23,11,5,1,0,0,0,0,0,0,0,0,0,0,0,314
820848314,40,55,40,21,23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,184
820848315,65,92,58,60,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0,304
820848316,49,69,41,25,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,197
820848317,55,46,33,35,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,184
820848318,56,37,35,33,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,171
820848319,60,49,44,31,13,2,2,1,0,0,0,0,0,0,0,0,0,0,0,202
820848401,44,50,33,52,24,4,2,0,0,0,0,0,0,0,0,0,0,0,0,209
820848402,68,90,64,42,18,8,0,1,0,0,0,0,0,0,0,0,0,0,0,291
820848403,38,52,61,50,19,6,2,1,0,0,0,0,0,0,0,0,0,0,0,229
820848404,52,57,36,33,15,7,0,1,0,0,0,0,0,0,0,0,0,0,0,201
820848405,93,89,51,38,22,8,2,0,0,0,0,0,0,0,0,0,0,0,0,303
820848406,69,76,58,67,24,9,2,0,2,0,0,0,0,0,0,0,0,0,0,307
820848407,43,49,46,45,37,3,1,1,1,1,0,0,0,0,0,0,0,0,0,227
820848408,75,67,59,52,21,6,2,2,0,0,0,0,0,0,0,0,0,0,0,284
820848409,135,130,124,112,44,8,3,3,1,0,0,0,0,0,0,0,0,0,0,560
820848410,92,109,69,62,41,11,3,1,3,0,0,0,0,0,0,0,0,0,0,391
820848411,36,51,57,35,18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,203
820848412,27,49,52,61,35,11,5,1,0,1,0,1,0,0,0,0,0,0,0,243
820848413,43,48,55,66,50,12,7,3,0,0,0,0,0,0,0,0,0,0,0,284
820848414,25,31,62,67,52,10,5,1,1,0,0,0,0,0,0,0,0,0,0,254
820848415,25,33,48,42,25,10,0,0,0,1,0,0,0,0,0,0,0,0,0,184
820848416,31,58,46,48,41,7,5,1,1,1,0,0,0,0,0,0,0,0,0,239
820848417,25,39,47,48,40,10,2,0,1,0,1,0,0,0,0,0,0,0,0,213
820848418,55,51,49,45,47,11,3,1,0,0,0,0,0,0,0,0,0,0,0,262
820848419,26,32,23,25,24,7,0,1,1,0,0,0,0,0,0,0,0,0,0,139
820848420,24,50,49,60,60,11,6,5,1,0,1,1,0,0,0,0,0,0,0,268
820848421,56,76,69,87,37,6,7,0,1,0,0,0,0,0,0,0,0,0,0,339
820848422,50,52,48,55,24,7,2,3,1,0,0,0,0,0,0,0,0,0,0,242
820848423,37,43,54,50,18,6,4,0,1,1,0,0,0,0,0,0,0,0,0,214
820848424,32,58,45,48,23,4,1,1,0,0,0,0,0,0,0,0,0,0,0,212
820848425,44,44,35,41,21,10,1,2,0,0,0,0,0,0,0,0,0,0,0,198
820848426,47,51,65,88,37,19,4,3,1,1,0,1,0,0,0,0,0,0,0,317
820848427,35,58,62,55,34,10,3,0,2,0,0,0,0,0,0,0,0,0,0,259
820848428,28,31,41,66,39,12,3,6,1,3,0,1,0,0,0,0,0,0,0,231
820848429,24,49,54,69,52,11,2,4,1,0,0,0,0,0,0,0,0,0,0,266
820848430,40,52,52,61,21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,231
820848501,46,46,48,32,27,4,1,0,1,1,0,0,0,0,0,0,0,0,0,206
820848502,40,43,61,64,62,14,5,4,3,0,1,0,0,0,0,0,0,0,0,297
820848503,47,80,56,52,40,14,2,6,1,0,1,0,0,0,0,0,0,0,0,299
820848504,37,53,51,46,33,11,3,0,0,0,0,0,0,0,0,0,0,0,0,234
820848505,64,70,52,45,23,14,3,2,0,0,0,0,1,0,0,0,0,0,0,274
820848506,62,68,47,33,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,230
820848507,58,72,52,39,33,6,1,1,0,0,0,0,0,0,0,0,0,0,0,262
820848508,74,89,52,47,22,9,1,1,2,0,0,0,0,0,0,0,0,0,0,297
820848509,45,62,57,58,55,13,3,3,1,0,0,0,0,1,0,0,0,0,0,298
820848510,46,61,40,32,22,2,3,2,0,0,0,0,0,0,0,0,0,0,0,208
820848511,69,65,66,47,30,10,3,1,0,0,1,0,0,0,0,0,0,0,0,292
820848512,48,72,57,60,23,13,2,2,0,1,0,0,0,0,0,0,0,0,0,278
820848513,64,85,64,74,53,10,8,2,1,0,0,1,1,0,0,0,0,0,0,363
820848514,24,28,41,44,38,3,4,2,1,0,0,0,0,0,0,0,0,0,0,185
820848515,41,58,70,49,36,12,8,5,0,0,1,0,0,0,0,0,0,0,0,280
820848516,48,65,70,55,31,10,3,0,1,0,1,0,0,0,0,0,0,0,0,284
820848517,46,39,26,24,16,5,2,2,1,0,0,0,0,0,0,0,0,0,0,161
820848518,34,51,49,60,71,18,6,2,3,2,0,0,0,0,0,0,0,0,0,296
820848519,60,38,39,40,41,9,6,2,1,1,0,1,0,0,0,0,0,0,0,238
820848520,51,64,54,73,64,16,5,4,1,3,0,1,0,0,0,0,0,0,0,336
820848521,26,37,65,49,23,11,7,3,3,0,0,0,0,0,0,0,0,0,0,224
820848522,39,42,50,30,29,6,3,2,1,0,0,0,0,0,0,0,0,0,0,202
820848523,31,54,22,19,18,4,0,1,0,0,0,0,0,0,0,0,0,0,0,149
820848601,54,66,56,48,29,8,1,3,1,0,1,0,0,0,0,0,0,0,0,267
820848602,43,66,53,43,20,8,1,0,1,0,0,0,0,0,0,0,0,0,0,235
820848603,79,89,65,61,32,6,3,0,0,0,0,0,0,0,0,0,0,0,0,335
820848604,71,50,52,48,26,9,4,3,2,0,0,0,0,0,0,0,0,0,0,265
820848605,55,41,50,51,27,6,1,1,0,0,0,0,0,0,0,0,0,0,0,232
820848606,56,61,40,45,27,11,1,0,2,0,0,0,0,0,0,0,0,0,0,243
820848607,61,47,37,31,28,3,1,1,1,0,0,0,0,0,0,0,0,0,0,210
820848608,64,80,68,59,49,11,4,1,0,1,0,0,0,0,0,0,0,0,0,337
820848609,34,44,41,43,31,5,0,4,0,0,0,0,0,0,0,0,0,0,0,202
820848610,25,32,41,28,30,5,2,0,0,0,0,0,0,0,0,0,0,0,0,163
820848611,15,21,32,30,34,3,2,5,1,0,0,0,0,0,0,0,0,0,0,143
820848612,53,69,57,40,32,13,3,1,0,0,0,0,0,0,0,0,0,0,0,268
820848613,54,57,37,28,28,8,3,1,1,0,0,0,0,0,0,0,0,0,0,217
820848614,60,54,60,32,24,6,3,1,0,0,0,0,0,0,0,0,0,0,0,240
820848615,32,36,57,39,19,6,6,2,0,0,0,0,0,0,0,0,0,0,0,197
820848616,43,40,50,26,26,5,3,1,1,0,0,0,0,0,0,0,0,0,0,195
820848617,40,48,56,60,34,8,5,2,2,0,0,1,0,0,0,0,0,0,0,256
820848618,34,34,42,37,27,5,3,1,1,0,1,0,0,0,0,0,0,0,0,185
820848619,28,44,45,18,24,12,3,0,0,0,1,0,0,0,0,0,0,0,0,175
820848620,43,40,66,43,60,8,8,3,4,1,0,0,0,0,0,0,0,0,0,276
820848621,28,54,48,52,55,7,2,3,1,2,0,2,0,0,0,0,0,0,0,254
820848622,82,30,37,26,17,4,1,1,1,1,0,0,0,0,0,0,0,0,0,200
820848701,48,74,47,35,11,4,1,1,0,1,0,0,0,0,0,0,0,0,0,222
820848702,48,56,36,36,24,9,1,2,1,0,0,0,0,0,0,0,0,0,0,213
820848703,68,88,73,39,15,7,1,1,0,0,0,0,0,0,0,0,0,0,0,292
820848704,86,76,61,42,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,284
820848705,50,55,47,41,19,6,2,2,0,0,0,0,0,0,0,0,0,0,0,222
820848706,154,126,120,114,37,18,6,0,0,0,0,0,0,0,0,0,0,0,0,575
820848707,67,74,67,58,30,7,4,0,0,0,0,0,0,0,0,0,0,0,0,307
820848708,55,46,59,44,31,9,4,2,0,0,0,0,0,0,0,0,0,0,0,250
820848709,66,94,60,61,44,12,5,4,3,0,0,0,0,0,0,0,0,0,0,349
820848710,55,59,53,40,31,11,1,5,0,0,0,0,0,0,0,0,0,0,0,255
820848711,44,58,48,55,27,10,7,4,0,0,1,0,0,0,0,0,0,0,0,254
820848712,57,59,54,48,34,6,5,1,0,0,0,0,0,0,0,0,0,0,0,264
820848713,56,79,66,50,35,11,6,1,0,0,0,0,0,0,0,0,0,0,0,304
820848714,52,63,48,39,25,5,4,0,1,0,0,0,0,0,0,0,0,0,0,237
820848715,33,56,57,38,27,12,4,1,0,0,0,0,0,0,0,0,0,0,0,228
820848716,44,56,45,40,21,8,5,1,1,0,0,0,0,0,0,0,0,0,0,221
820848717,57,66,42,37,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,212
820848718,50,50,50,26,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,187
820848719,1,61,52,50,27,3,1,1,1,0,0,0,0,0,0,0,0,0,0,251